PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance
PO-01251,GammaTrade,2023-04-12,2023-05-17,Packaging,Delivered,69,38.61,36.36,4,Non-Compliant
PO-01252,GammaTrade,2023-06-02,2023-07-17,Consumables,Delivered,195,20.07,19.33,3,Compliant
PO-01253,BetaCorp,2022-09-08,2022-09-23,Consumables,Delivered,218,18.97,17.07,18,Compliant
PO-01254,AlphaSupplies,2023-02-23,,Raw Materials,Delivered,85,131.06,122.16,3,Compliant
PO-01255,AlphaSupplies,2022-09-27,2022-10-23,Machinery,Partial,374,2328.39,2098.11,1,Compliant
PO-01256,DeltaWorks,2023-12-08,2024-01-17,Raw Materials,Delivered,47,139.26,132.99,10,Non-Compliant
PO-01257,DeltaWorks,2022-09-05,2022-10-03,Consumables,Delivered,70,18.96,17.18,9,Compliant
PO-01258,AlphaSupplies,2024-01-27,2024-02-29,Raw Materials,Delivered,496,140.74,124.85,12,Compliant
PO-01259,DeltaWorks,2024-01-22,2024-03-01,Packaging,Delivered,402,41.01,39.1,8,Non-Compliant
PO-01260,GammaTrade,2023-01-24,2023-03-09,Machinery,Delivered,100,2387.55,2247.16,2,Compliant
PO-01261,DeltaWorks,2022-02-19,2022-03-30,Electronics,Delivered,469,484.98,445.79,95,Compliant
PO-01262,GammaTrade,2022-05-27,2022-06-16,Packaging,Delivered,493,36.09,34.87,16,Compliant
PO-01263,GammaTrade,2022-12-22,2023-01-29,Raw Materials,Delivered,70,129.33,122.14,2,Non-Compliant
PO-01264,GammaTrade,2024-02-11,2024-02-27,Consumables,Delivered,128,21.18,20.34,0,Compliant
PO-01265,BetaCorp,2023-09-05,,Raw Materials,Delivered,466,136.53,121.35,0,Non-Compliant
PO-01266,BetaCorp,2023-08-08,2023-09-13,Electronics,Delivered,237,542.9,505.77,9,Compliant
PO-01267,AlphaSupplies,2024-06-29,2024-07-14,Machinery,Delivered,144,2665.34,2481.7,5,Compliant
PO-01268,GammaTrade,2024-02-02,2024-02-19,Raw Materials,Delivered,382,140.92,126.63,15,Compliant
PO-01269,EpsilonMfg,2023-12-25,2024-01-28,Raw Materials,Delivered,466,139.76,126.92,0,Compliant
PO-01270,BetaCorp,2023-11-08,2023-11-15,Consumables,Delivered,330,20.76,18.57,11,Compliant
PO-01271,BetaCorp,2022-09-29,2022-11-19,Packaging,Partial,258,37.06,34.38,10,Compliant
PO-01272,AlphaSupplies,2024-05-27,2024-06-07,Consumables,Delivered,119,21.66,19.6,2,Compliant
PO-01273,AlphaSupplies,2023-12-06,2023-12-28,Machinery,Delivered,204,2552.05,2415.0,5,Compliant
PO-01274,BetaCorp,2024-05-10,2024-06-17,Electronics,Delivered,159,575.43,546.14,17,Compliant
PO-01275,DeltaWorks,2022-04-09,,Electronics,Pending,461,490.02,465.67,84,Compliant
PO-01276,DeltaWorks,2022-09-11,2022-10-08,Electronics,Delivered,69,506.3,460.94,10,Compliant
PO-01277,BetaCorp,2024-05-10,2024-06-01,Machinery,Delivered,260,2637.39,2367.32,1,Compliant
PO-01278,DeltaWorks,2023-07-30,2023-09-14,Raw Materials,Partial,143,135.47,121.99,13,Compliant
PO-01279,DeltaWorks,2022-02-25,2022-03-06,Electronics,Delivered,382,485.6,459.33,28,Compliant
PO-01280,BetaCorp,2022-07-31,,Consumables,Pending,66,18.82,16.93,5,Compliant
PO-01281,EpsilonMfg,2022-01-21,2022-02-02,Consumables,Delivered,20,18.08,15.99,0,Compliant
PO-01282,EpsilonMfg,2023-11-02,2023-11-21,Raw Materials,Delivered,117,138.21,133.46,2,Compliant
PO-01283,BetaCorp,2024-03-31,,Electronics,Delivered,201,570.6,545.21,15,Compliant
PO-01284,AlphaSupplies,2022-04-15,2022-05-02,Consumables,Delivered,415,18.4,17.02,4,Compliant
PO-01285,BetaCorp,2022-10-06,2022-11-20,Raw Materials,Partial,426,127.24,114.83,7,Compliant
PO-01286,GammaTrade,2022-03-20,2022-04-22,Raw Materials,Delivered,379,121.99,117.51,0,Compliant
PO-01287,BetaCorp,2024-01-24,2024-03-09,Raw Materials,Delivered,210,140.65,128.99,25,Compliant
PO-01288,AlphaSupplies,2022-10-08,2022-11-20,Electronics,Delivered,61,509.19,472.88,1,Compliant
PO-01289,DeltaWorks,2022-10-13,,Consumables,Cancelled,474,19.11,17.71,57,Compliant
PO-01290,DeltaWorks,2023-01-17,2023-02-07,Machinery,Delivered,375,2384.03,2148.96,52,Compliant
PO-01291,DeltaWorks,2023-05-04,2023-05-20,Electronics,Delivered,339,532.02,489.09,65,Non-Compliant
PO-01292,BetaCorp,2024-06-04,2024-06-20,Packaging,Delivered,313,42.18,37.34,17,Non-Compliant
PO-01293,EpsilonMfg,2022-03-02,2022-03-30,Packaging,Delivered,139,35.45,31.94,2,Compliant
PO-01294,EpsilonMfg,2024-06-11,2024-07-23,Machinery,Delivered,363,2655.25,2574.26,5,Compliant
PO-01295,BetaCorp,2023-04-18,2023-04-30,Electronics,Delivered,273,530.23,480.49,35,Compliant
PO-01296,BetaCorp,2022-06-15,2022-07-20,Raw Materials,Delivered,72,124.25,114.71,8,Compliant
PO-01297,DeltaWorks,2023-10-04,2023-11-15,Packaging,Delivered,259,40.07,35.97,25,Compliant
PO-01298,GammaTrade,2023-06-20,2023-07-07,Electronics,Delivered,465,537.32,505.62,5,Compliant
PO-01299,EpsilonMfg,2023-06-16,2023-07-14,Electronics,Delivered,251,536.87,491.56,4,Compliant
PO-01300,BetaCorp,2023-06-21,2023-07-24,Packaging,Delivered,252,39.19,35.49,6,Compliant
PO-01301,AlphaSupplies,2023-12-20,2024-01-25,Electronics,Delivered,365,558.46,532.27,4,Compliant
PO-01302,BetaCorp,2022-12-25,2023-01-01,Raw Materials,Delivered,462,129.41,118.11,60,Compliant
PO-01303,DeltaWorks,2024-01-17,,Consumables,Pending,329,21.07,19.86,73,Compliant
PO-01304,BetaCorp,2023-08-30,2023-09-17,Raw Materials,Delivered,384,136.36,130.4,14,Compliant
PO-01305,EpsilonMfg,2022-12-05,2022-12-29,Machinery,Delivered,446,2362.51,2169.26,8,Compliant
PO-01306,DeltaWorks,2022-06-22,,Packaging,Pending,128,36.29,35.19,2,Non-Compliant
PO-01307,BetaCorp,2022-06-18,2022-06-28,Packaging,Delivered,10,36.26,33.62,0,Non-Compliant
PO-01308,DeltaWorks,2022-11-06,2022-12-08,Electronics,Delivered,70,512.31,473.89,6,Compliant
PO-01309,GammaTrade,2022-11-21,2022-12-11,Consumables,Delivered,462,19.27,17.77,35,Non-Compliant
PO-01310,BetaCorp,2023-07-28,2023-08-24,Machinery,Partial,365,2482.52,2309.49,28,Compliant
PO-01311,GammaTrade,2022-01-26,2022-02-24,Packaging,Delivered,447,35.18,31.38,26,Compliant
PO-01312,BetaCorp,2023-01-19,,Machinery,Pending,392,2385.03,2275.08,10,Compliant
PO-01313,BetaCorp,2023-08-24,,Raw Materials,Pending,58,136.18,128.3,7,Compliant
PO-01314,AlphaSupplies,2022-10-07,2022-11-08,Consumables,Delivered,150,19.09,18.46,0,Compliant
PO-01315,AlphaSupplies,2024-04-23,2024-06-20,Consumables,Partial,377,21.5,20.8,9,Compliant
PO-01316,DeltaWorks,2024-04-06,2024-04-22,Consumables,Delivered,199,21.42,20.58,33,Compliant
PO-01317,AlphaSupplies,2024-05-04,2024-05-14,Machinery,Delivered,38,2634.06,2354.59,0,Compliant
PO-01318,BetaCorp,2024-01-26,2024-02-22,Consumables,Delivered,438,21.11,20.45,55,Compliant
PO-01319,GammaTrade,2022-01-15,2022-01-25,Consumables,Delivered,216,18.05,15.98,1,Compliant
PO-01320,GammaTrade,2022-06-26,2022-08-04,Raw Materials,Delivered,151,124.54,115.83,4,Compliant
PO-01321,AlphaSupplies,2022-10-08,2022-11-20,Electronics,Delivered,70,509.19,468.2,2,Compliant
PO-01322,AlphaSupplies,2022-04-03,2022-05-17,Raw Materials,Delivered,54,122.35,116.67,1,Compliant
PO-01323,AlphaSupplies,2023-10-16,2023-11-07,Packaging,Delivered,51,40.17,37.61,0,Compliant
PO-01324,BetaCorp,2022-11-14,2022-12-08,Packaging,Delivered,371,37.42,36.12,7,Compliant
PO-01325,BetaCorp,2024-06-23,2024-07-28,Electronics,Delivered,161,580.79,552.97,5,Compliant
PO-01326,GammaTrade,2023-04-06,2023-04-15,Consumables,Delivered,361,19.83,17.75,27,Compliant
PO-01327,EpsilonMfg,2023-12-21,2024-01-15,Packaging,Delivered,340,40.73,37.92,1,Compliant
PO-01328,GammaTrade,2023-06-10,2023-07-03,Raw Materials,Delivered,142,134.05,120.7,0,Compliant
PO-01329,BetaCorp,2022-05-24,2022-06-24,Machinery,Delivered,175,2267.34,2103.86,16,Non-Compliant
PO-01330,AlphaSupplies,2024-06-09,2024-07-07,Electronics,Delivered,91,579.08,514.74,1,Compliant
PO-01331,GammaTrade,2022-06-16,2022-07-21,Electronics,Delivered,105,497.1,461.31,6,Compliant
PO-01332,DeltaWorks,2023-04-30,,Machinery,Cancelled,139,2436.37,2180.31,20,Compliant
PO-01333,DeltaWorks,2022-02-11,2022-03-22,Electronics,Delivered,459,484.17,427.33,11,Compliant
PO-01334,EpsilonMfg,2023-08-31,2023-09-26,Machinery,Delivered,272,2500.38,2418.87,4,Compliant
PO-01335,BetaCorp,2024-02-09,2024-02-19,Consumables,Delivered,349,21.17,20.27,47,Compliant
PO-01336,GammaTrade,2023-02-10,2023-03-01,Machinery,Delivered,10,2396.12,2288.53,0,Compliant
PO-01337,BetaCorp,2023-03-24,2023-05-05,Packaging,Delivered,135,38.46,36.99,15,Compliant
PO-01338,GammaTrade,2023-04-28,2023-06-04,Raw Materials,Delivered,211,132.84,122.28,11,Compliant
PO-01339,AlphaSupplies,2022-05-12,2022-06-08,Machinery,Delivered,488,2261.61,2128.85,17,Compliant
PO-01340,DeltaWorks,2023-02-08,2023-03-24,Consumables,Delivered,187,19.6,18.07,1,Non-Compliant
PO-01341,BetaCorp,2023-01-06,2023-02-20,Electronics,Delivered,431,518.95,487.5,45,Non-Compliant
PO-01342,BetaCorp,2022-07-12,2022-08-09,Machinery,Delivered,164,2290.89,2213.0,8,Compliant
PO-01343,GammaTrade,2023-11-23,2023-12-26,Machinery,Delivered,27,2545.07,2280.64,0,Compliant
PO-01344,AlphaSupplies,2024-04-05,2024-05-07,Machinery,Delivered,361,2618.0,2520.09,11,Compliant
PO-01345,EpsilonMfg,2023-01-29,2023-03-02,Consumables,Delivered,15,19.56,17.76,0,Compliant
PO-01346,AlphaSupplies,2024-04-06,2024-05-13,Consumables,Delivered,240,21.42,19.23,6,Compliant
PO-01347,AlphaSupplies,2023-03-11,2023-03-23,Packaging,Delivered,206,38.35,35.36,1,Compliant
PO-01348,EpsilonMfg,2022-07-22,2022-08-27,Electronics,Delivered,324,500.89,462.67,2,Compliant
PO-01349,DeltaWorks,2023-01-11,2023-02-16,Machinery,Partial,316,2381.02,2298.87,32,Non-Compliant
PO-01350,AlphaSupplies,2022-10-01,2022-11-05,Consumables,Delivered,192,19.07,18.19,2,Compliant
PO-01351,GammaTrade,2023-06-29,2023-08-09,Raw Materials,Delivered,137,134.58,121.59,1,Compliant
PO-01352,DeltaWorks,2022-12-20,2023-02-11,Electronics,Partial,362,517.09,456.33,49,Compliant
PO-01353,GammaTrade,2022-02-09,2022-02-22,Electronics,Delivered,380,483.96,463.05,11,Non-Compliant
PO-01354,GammaTrade,2023-02-15,2023-02-27,Machinery,Delivered,496,2398.65,2321.89,33,Compliant
PO-01355,BetaCorp,2022-09-25,2022-10-17,Consumables,Delivered,325,19.04,16.76,31,Compliant
PO-01356,BetaCorp,2022-10-09,2022-11-17,Machinery,Delivered,408,2334.29,2107.4,38,Compliant
PO-01357,GammaTrade,2022-01-06,2022-01-21,Electronics,Delivered,19,480.51,448.51,0,Compliant
PO-01358,GammaTrade,2022-08-15,2022-08-26,Raw Materials,Delivered,373,125.86,119.54,18,Compliant
PO-01359,DeltaWorks,2023-03-07,2023-04-13,Consumables,Delivered,178,19.71,17.99,39,Compliant
PO-01360,GammaTrade,2022-06-05,2022-07-16,Machinery,Delivered,390,2273.09,2110.34,21,Compliant
PO-01361,AlphaSupplies,2022-03-22,2022-04-16,Consumables,Partial,297,18.31,16.72,2,Non-Compliant
PO-01362,GammaTrade,2022-10-26,2022-11-03,Electronics,Delivered,241,511.13,461.24,3,Compliant
PO-01363,EpsilonMfg,2023-03-02,2023-03-27,Machinery,Delivered,21,2406.25,2118.46,0,Compliant
PO-01364,EpsilonMfg,2023-01-23,2023-02-24,Packaging,Delivered,445,37.98,34.77,1,Non-Compliant
PO-01365,BetaCorp,2024-02-25,,Packaging,Pending,386,41.3,37.17,29,Compliant
PO-01366,BetaCorp,2023-09-06,2023-09-19,Machinery,Delivered,404,2503.55,2365.6,37,Compliant
PO-01367,GammaTrade,2023-07-03,2023-08-23,Consumables,Partial,125,20.2,18.63,7,Compliant
PO-01368,DeltaWorks,2024-06-13,2024-07-11,Packaging,Delivered,157,42.26,40.32,28,Non-Compliant
PO-01369,AlphaSupplies,2023-08-18,2023-08-26,Machinery,Delivered,224,2493.54,2272.11,5,Compliant
PO-01370,AlphaSupplies,2023-08-08,2023-08-30,Consumables,Delivered,494,20.36,18.41,3,Compliant
PO-01371,GammaTrade,2024-01-31,2024-03-13,Raw Materials,Delivered,414,140.86,129.01,16,Compliant
PO-01372,DeltaWorks,2024-01-11,2024-01-30,Electronics,Delivered,99,561.05,500.06,7,Compliant
PO-01373,BetaCorp,2023-04-18,2023-05-10,Consumables,Delivered,360,19.88,18.46,40,Non-Compliant
PO-01374,AlphaSupplies,2024-05-07,2024-06-11,Consumables,Partial,481,21.57,20.28,8,Non-Compliant
PO-01375,AlphaSupplies,2023-11-30,2024-01-06,Raw Materials,Delivered,453,139.03,126.39,15,Compliant
PO-01376,GammaTrade,2022-05-04,2022-06-14,Consumables,Delivered,320,18.47,16.73,18,Compliant
PO-01377,AlphaSupplies,2024-04-11,2024-04-20,Electronics,Delivered,431,571.92,534.23,6,Compliant
PO-01378,DeltaWorks,2024-03-17,,Machinery,Pending,84,2607.53,2500.1,15,Compliant
PO-01379,AlphaSupplies,2023-01-11,2023-02-02,Packaging,Delivered,183,37.88,35.33,5,Compliant
PO-01380,AlphaSupplies,2023-12-28,2024-01-25,Machinery,Delivered,135,2563.92,2373.68,1,Compliant
PO-01381,GammaTrade,2022-10-09,2022-11-18,Consumables,Delivered,399,19.1,17.51,9,Compliant
PO-01382,GammaTrade,2022-11-11,2022-12-07,Electronics,Delivered,91,512.86,453.88,3,Compliant
PO-01383,BetaCorp,2023-09-15,2023-10-06,Packaging,Delivered,206,39.9,37.65,0,Compliant
PO-01384,EpsilonMfg,2022-09-23,2022-11-02,Raw Materials,Delivered,270,126.9,118.93,2,Compliant
PO-01385,GammaTrade,2023-08-25,2023-09-25,Packaging,Delivered,170,39.73,35.49,11,Compliant
PO-01386,EpsilonMfg,2022-06-29,2022-07-10,Machinery,Delivered,204,2284.62,2116.47,1,Compliant
PO-01387,GammaTrade,2024-03-07,2024-04-05,Consumables,Delivered,71,21.29,19.25,2,Compliant
PO-01388,AlphaSupplies,2022-08-22,2022-09-23,Consumables,Delivered,196,18.91,17.08,4,Non-Compliant
PO-01389,GammaTrade,2023-07-02,2023-07-25,Consumables,Partial,285,20.2,18.05,10,Compliant
PO-01390,BetaCorp,2024-03-27,,Electronics,Pending,363,570.12,515.1,43,Compliant
PO-01391,DeltaWorks,2022-02-11,2022-02-23,Packaging,Delivered,146,35.3,31.13,26,Non-Compliant
PO-01392,BetaCorp,2022-11-07,2022-12-21,Consumables,Delivered,126,19.22,18.54,8,Compliant
PO-01393,AlphaSupplies,2024-03-19,2024-04-23,Electronics,Delivered,110,569.16,519.59,0,Compliant
PO-01394,BetaCorp,2023-05-14,2023-05-28,Consumables,Delivered,14,19.99,18.85,1,Compliant
PO-01395,EpsilonMfg,2024-02-13,2024-03-17,Consumables,Delivered,10,21.19,19.68,0,Compliant
PO-01396,EpsilonMfg,2023-06-11,2023-07-22,Machinery,Delivered,340,2458.04,2321.62,1,Compliant
PO-01397,GammaTrade,2022-04-25,2022-05-02,Machinery,Delivered,494,2253.52,1987.6,12,Non-Compliant
PO-01398,BetaCorp,2022-03-09,2022-04-13,Packaging,Delivered,354,35.5,32.01,16,Compliant
PO-01399,BetaCorp,2024-02-21,2024-03-19,Raw Materials,Delivered,167,141.48,134.28,17,Compliant
PO-01400,EpsilonMfg,2023-08-08,2023-09-09,Packaging,Delivered,175,39.59,36.01,2,Compliant
PO-01401,BetaCorp,2023-06-13,2023-07-16,Electronics,Delivered,344,536.53,473.06,37,Compliant
PO-01402,DeltaWorks,2023-01-15,,Electronics,Cancelled,180,519.93,497.57,35,Compliant
PO-01403,GammaTrade,2023-07-31,2023-09-01,Machinery,Delivered,223,2484.09,2321.63,0,Compliant
PO-01404,BetaCorp,2024-02-25,2024-03-16,Machinery,Delivered,429,2596.01,2454.01,39,Compliant
PO-01405,AlphaSupplies,2023-03-14,2023-04-02,Electronics,Delivered,176,526.33,473.07,5,Compliant
PO-01406,GammaTrade,2022-03-18,2022-05-01,Raw Materials,Delivered,176,121.94,115.61,6,Non-Compliant
PO-01407,DeltaWorks,2022-09-13,2022-09-23,Machinery,Delivered,320,2321.53,2193.38,7,Compliant
PO-01408,GammaTrade,2022-10-19,2022-11-12,Machinery,Partial,78,2339.21,2245.64,2,Compliant
PO-01409,DeltaWorks,2024-06-13,2024-07-25,Packaging,Delivered,163,42.26,40.42,3,Compliant
PO-01410,GammaTrade,2023-06-28,2023-07-09,Consumables,Delivered,363,20.18,18.09,25,Compliant
PO-01411,GammaTrade,2024-02-05,2024-02-26,Machinery,Delivered,104,2585.09,2301.76,3,Compliant
PO-01412,GammaTrade,2023-09-11,2023-10-14,Electronics,Delivered,21,546.81,493.61,0,Compliant
PO-01413,EpsilonMfg,2023-06-09,2023-06-18,Raw Materials,Delivered,299,134.02,125.5,5,Compliant
PO-01414,EpsilonMfg,2022-10-17,2022-10-28,Machinery,Delivered,334,2338.23,2147.2,3,Compliant
PO-01415,EpsilonMfg,2024-03-28,2024-05-03,Packaging,Delivered,445,41.58,38.41,5,Non-Compliant
PO-01416,DeltaWorks,2023-04-22,,Electronics,Pending,460,530.68,493.21,16,Compliant
PO-01417,BetaCorp,2022-12-14,2023-01-17,Consumables,Delivered,409,19.37,18.0,50,Compliant
PO-01418,EpsilonMfg,2022-01-20,2022-02-12,Machinery,Delivered,175,2208.83,2140.8,2,Compliant
PO-01419,EpsilonMfg,2023-11-01,2023-11-30,Machinery,Delivered,404,2533.29,2305.55,7,Compliant
PO-01420,BetaCorp,2022-07-31,2022-09-14,Packaging,Delivered,61,36.59,34.48,8,Compliant
PO-01421,GammaTrade,2022-12-02,2022-12-22,Raw Materials,Delivered,485,128.78,114.82,7,Compliant
PO-01422,BetaCorp,2024-03-01,,Packaging,Cancelled,80,41.34,38.78,10,Compliant
PO-01423,DeltaWorks,2023-03-31,,Raw Materials,Cancelled,447,132.06,117.78,40,Compliant
PO-01424,DeltaWorks,2022-07-30,,Packaging,Pending,312,36.58,32.94,6,Compliant
PO-01425,EpsilonMfg,2022-05-05,2022-06-12,Consumables,Delivered,117,18.48,17.65,1,Compliant
PO-01426,DeltaWorks,2022-08-04,2022-09-10,Packaging,Delivered,419,36.62,32.27,25,Compliant
PO-01427,AlphaSupplies,2024-04-02,2024-05-02,Machinery,Delivered,449,2616.34,2438.95,16,Compliant
PO-01428,GammaTrade,2023-12-20,2024-01-26,Packaging,Delivered,339,40.72,39.19,0,Non-Compliant
PO-01429,GammaTrade,2022-05-25,2022-06-09,Raw Materials,Delivered,100,123.7,110.55,4,Compliant
PO-01430,AlphaSupplies,2023-09-03,2023-09-28,Raw Materials,Delivered,453,136.47,122.52,6,Compliant
PO-01431,BetaCorp,2023-06-16,2023-07-17,Packaging,Partial,389,39.15,34.57,19,Non-Compliant
PO-01432,BetaCorp,2023-05-25,,Raw Materials,Delivered,216,133.6,127.13,18,Compliant
PO-01433,AlphaSupplies,2022-02-05,2022-02-27,Machinery,Partial,83,2216.3,2003.31,1,Compliant
PO-01434,EpsilonMfg,2022-06-11,2022-06-23,Packaging,Delivered,188,36.21,34.8,1,Compliant
PO-01435,DeltaWorks,2024-05-26,2024-07-10,Machinery,Delivered,235,2646.3,2353.09,45,Compliant
PO-01436,GammaTrade,2022-11-27,,Packaging,Cancelled,197,37.52,34.18,10,Compliant
PO-01437,DeltaWorks,2022-07-20,2022-08-05,Consumables,Delivered,273,18.78,18.0,14,Compliant
PO-01438,DeltaWorks,2024-06-27,2024-07-15,Electronics,Delivered,137,581.28,531.64,24,Compliant
PO-01439,DeltaWorks,2023-06-17,2023-07-02,Consumables,Delivered,462,20.14,18.6,36,Compliant
PO-01440,AlphaSupplies,2023-10-10,2023-10-30,Machinery,Partial,111,2521.56,2435.07,0,Compliant
PO-01441,BetaCorp,2023-02-11,2023-03-12,Packaging,Delivered,302,38.13,35.88,7,Non-Compliant
PO-01442,DeltaWorks,2022-08-08,2022-08-22,Machinery,Delivered,144,2303.97,2140.85,25,Non-Compliant
PO-01443,GammaTrade,2022-07-10,2022-09-03,Electronics,Partial,423,499.62,473.14,15,Compliant
PO-01444,GammaTrade,2022-09-27,2022-10-05,Consumables,Delivered,197,19.05,18.37,15,Compliant
PO-01445,DeltaWorks,2022-05-04,2022-06-02,Raw Materials,Delivered,161,123.15,113.36,11,Compliant
PO-01446,AlphaSupplies,2022-07-06,2022-08-14,Consumables,Delivered,491,18.72,17.49,3,Compliant
PO-01447,AlphaSupplies,2024-01-22,2024-02-07,Packaging,Delivered,279,41.01,37.03,6,Compliant
PO-01448,EpsilonMfg,2023-07-07,2023-08-06,Electronics,Partial,494,539.25,511.91,3,Compliant
PO-01449,BetaCorp,2022-08-20,2022-09-30,Consumables,Delivered,394,18.9,16.9,51,Compliant
PO-01450,GammaTrade,2023-02-15,2023-03-20,Raw Materials,Delivered,471,130.84,123.42,33,Compliant
PO-01451,GammaTrade,2022-03-18,2022-04-07,Raw Materials,Delivered,294,121.94,115.53,21,Compliant
PO-01452,AlphaSupplies,2022-05-24,2022-06-15,Machinery,Delivered,431,2267.34,2170.07,6,Compliant
PO-01453,EpsilonMfg,2022-09-12,2022-10-06,Packaging,Delivered,46,36.93,33.05,0,Compliant
PO-01454,EpsilonMfg,2022-07-30,2022-08-26,Packaging,Delivered,354,36.58,34.02,0,Compliant
PO-01455,AlphaSupplies,2023-04-28,2023-05-12,Consumables,Delivered,234,19.93,18.92,5,Compliant
PO-01456,GammaTrade,2022-02-11,2022-03-19,Electronics,Delivered,466,484.17,453.04,15,Compliant
PO-01457,DeltaWorks,2022-08-19,,Electronics,Pending,55,503.85,465.0,7,Compliant
PO-01458,GammaTrade,2024-06-09,2024-07-13,Packaging,Delivered,263,42.22,37.72,8,Compliant
PO-01459,GammaTrade,2022-09-15,2022-10-08,Electronics,Delivered,178,506.73,462.34,13,Compliant
PO-01460,DeltaWorks,2023-08-23,2023-09-16,Packaging,Delivered,312,39.71,36.75,7,Non-Compliant
PO-01461,EpsilonMfg,2024-05-07,2024-06-07,Consumables,Delivered,320,21.57,19.82,0,Compliant
PO-01462,AlphaSupplies,2022-04-08,2022-05-22,Consumables,Delivered,401,18.37,17.62,10,Compliant
PO-01463,DeltaWorks,2022-12-22,,Raw Materials,Pending,235,129.33,117.92,32,Compliant
PO-01464,DeltaWorks,2023-11-17,2023-11-25,Machinery,Delivered,120,2541.85,2257.93,18,Compliant
PO-01465,DeltaWorks,2024-01-17,2024-02-15,Raw Materials,Delivered,466,140.44,130.45,39,Non-Compliant
PO-01466,AlphaSupplies,2023-04-15,2023-05-02,Electronics,Delivered,335,529.89,480.66,2,Compliant
PO-01467,GammaTrade,2024-02-11,2024-03-20,Machinery,Delivered,427,2588.36,2429.43,29,Compliant
PO-01468,BetaCorp,2024-04-28,2024-05-30,Electronics,Delivered,478,573.98,540.98,20,Compliant
PO-01469,DeltaWorks,2022-09-29,2022-11-03,Packaging,Delivered,258,37.06,33.09,55,Non-Compliant
PO-01470,GammaTrade,2022-04-25,2022-06-19,Raw Materials,Partial,168,122.92,117.13,3,Compliant
PO-01471,BetaCorp,2023-09-26,2023-11-10,Machinery,Delivered,111,2514.13,2281.32,14,Compliant
PO-01472,BetaCorp,2023-06-30,,Electronics,Pending,78,538.45,505.17,1,Non-Compliant
PO-01473,GammaTrade,2023-08-07,,Consumables,Cancelled,175,20.35,17.96,6,Compliant
PO-01474,EpsilonMfg,2023-11-15,2023-12-06,Packaging,Delivered,23,40.42,35.6,0,Compliant
PO-01475,BetaCorp,2022-01-13,,Packaging,Cancelled,20,35.09,33.1,1,Compliant
PO-01476,EpsilonMfg,2023-08-05,2023-09-18,Consumables,Delivered,105,20.35,19.39,0,Compliant
PO-01477,DeltaWorks,2023-12-25,,Electronics,Pending,196,559.05,502.19,12,Compliant
PO-01478,BetaCorp,2023-07-08,2023-08-04,Electronics,Delivered,500,539.36,505.87,60,Non-Compliant
PO-01479,EpsilonMfg,2022-05-12,2022-06-20,Consumables,Delivered,479,18.5,17.78,6,Compliant
PO-01480,EpsilonMfg,2024-01-08,2024-02-19,Packaging,Delivered,369,40.88,38.37,6,Compliant
PO-01481,AlphaSupplies,2023-09-26,2023-10-13,Machinery,Delivered,312,2514.13,2339.65,0,Compliant
PO-01482,GammaTrade,2024-06-07,2024-06-18,Machinery,Delivered,42,2653.01,2404.69,3,Compliant
PO-01483,AlphaSupplies,2023-05-18,2023-07-02,Consumables,Partial,401,20.01,18.63,3,Compliant
PO-01484,EpsilonMfg,2022-12-05,2023-01-07,Electronics,Delivered,418,515.46,489.22,1,Compliant
PO-01485,GammaTrade,2023-09-17,2023-10-01,Raw Materials,Delivered,396,136.87,132.11,24,Compliant
PO-01486,DeltaWorks,2024-01-21,,Packaging,Pending,317,41.0,39.05,75,Non-Compliant
PO-01487,AlphaSupplies,2024-01-17,2024-02-18,Machinery,Delivered,55,2574.75,2469.7,1,Compliant
